ID,basionymID,scientificName,authorship,rank,uninomial,genus,infragenericEpithet,specificEpithet,infraspecificEpithet,referenceID,publishedInPage,publishedInYear,code,status,remarks,link
9126,9127,Recurvaria crassicornis,"(Walsingham, 1897)",species,,Recurvaria,,crassicornis,,,,,ICZN,,,
9127,9127,Aristotelia crassicornis,"Walsingham, 1897",species,,Aristotelia,,crassicornis,,7044,,,ICZN,,,
9128,9129,Recurvaria febriculella,"(Zeller, 1877)",species,,Recurvaria,,febriculella,,,,,ICZN,,,
9129,9129,Gelechia (Teleia) febriculella,"Zeller, 1877",species,,Gelechia,Teleia,febriculella,,7045,,,ICZN,,,
9130,9131,Recurvaria filicornis,"(Zeller, 1877)",species,,Recurvaria,,filicornis,,,,,ICZN,,,
9131,9131,Gelechia filicornis,"Zeller, 1877",species,,Gelechia,,filicornis,,7046,,,ICZN,,,
9132,9132,Recurvaria flagellifer,"Walsingham, 1910",species,,Recurvaria,,flagellifer,,7047,,,ICZN,,,
9133,9133,Recurvaria flagellifera,"Meyrick, 1925",species,,Recurvaria,,flagellifera,,7048,,,ICZN,,,
9134,9134,Recurvaria francisca,"Keifer, 1928",species,,Recurvaria,,francisca,,7049,,,ICZN,,,
9135,9136,Recurvaria fuscella,"(Forbes, 1931)",species,,Recurvaria,,fuscella,,,,,ICZN,,,
9136,9136,Schistophila fuscella,"Forbes, 1931",species,,Schistophila,,fuscella,,7050,,,ICZN,,,
9137,9137,Recurvaria glinax,"Opler, 1974",species,,Recurvaria,,glinax,,7051,,,ICZN,,,
9138,9138,Recurvaria hippurista,"Meyrick, 1932",species,,Recurvaria,,hippurista,,7052,,,ICZN,,,
9139,9139,Recurvaria insequens,"Meyrick, 1931",species,,Recurvaria,,insequens,,7053,,,ICZN,,,
9140,9141,Recurvaria kittella,"(Walsingham, 1897)",species,,Recurvaria,,kittella,,,,,ICZN,,,
9141,9141,Aristotelia kittella,"Walsingham, 1897",species,,Aristotelia,,kittella,,7054,,,ICZN,,,
9142,9142,Aristotelia kitella,"Becker, 1984",species,,Aristotelia,,kitella,,7055,,,ICZN,,,
9143,9144,Recurvaria latebricola,"(Meyrick, 1932)",species,,Recurvaria,,latebricola,,,,,ICZN,,,
9144,9144,Telphusa latebricola,"Meyrick, 1932",species,,Telphusa,,latebricola,,7056,,,ICZN,,,
9145,9146,Recurvaria leucatella,"(Clerck, 1759)",species,,Recurvaria,,leucatella,,,,,ICZN,,,
9146,9146,Phalaena leucatella,"Clerck, 1759",species,,Phalaena,,leucatella,,7057,,,ICZN,,,
9147,9147,Phalaena leucatea,"Haworth, 1828",species,,Phalaena,,leucatea,,7058,,,ICZN,,,
9148,9148,Lita albocingulella,"Duponchel, [1839]",species,,Lita,,albocingulella,,7059,,,ICZN,,,
9149,9149,Lita albocinctella,"Duponchel, [1839]",species,,Lita,,albocinctella,,7060,,,ICZN,,,
9150,9151,Recurvaria melanostictella,"(Zeller, 1877)",species,,Recurvaria,,melanostictella,,,,,ICZN,,,
9151,9151,Gelechia melanostictella,"Zeller, 1877",species,,Gelechia,,melanostictella,,7061,,,ICZN,,,
9152,9153,Recurvaria merismatella,"(Zeller, 1877)",species,,Recurvaria,,merismatella,,,,,ICZN,,,
9153,9153,Gelechia merismatella,"Zeller, 1877",species,,Gelechia,,merismatella,,7062,,,ICZN,,,
9154,9155,Recurvaria nanella,"([Denis & Schiffermüller], 1775)",species,,Recurvaria,,nanella,,,,,ICZN,,,
9155,9155,Tinea nanella,"[Denis & Schiffermüller], 1775",species,,Tinea,,nanella,,7063,,,ICZN,,,
9156,9156,Tinea pumilella,"[Denis & Schiffermüller], 1775",species,,Tinea,,pumilella,,7064,,,ICZN,,,
9157,9157,Recurvaria nana,"Haworth, 1828",species,,Recurvaria,,nana,,7065,,,ICZN,,,
9158,9158,Recurvaria pruniella,"Wocke, 1871",species,,Recurvaria,,pruniella,,7066,,,ICZN,,,
9159,9159,Recurvaria crataegella,"Busck, [1903]",species,,Recurvaria,,crataegella,,7067,,,ICZN,,,
9160,9160,Recurvaria crataegella,"Busck, 1903",species,,Recurvaria,,crataegella,,7068,,,ICZN,,,
9161,9161,Recurvaria nanella subsp. unicolor,"Rebel, 1927",subspecies,,Recurvaria,,nanella,unicolor,7069,,,ICZN,,,
9162,9162,Recurvaria nothostigma,"Meyrick, 1914",species,,Recurvaria,,nothostigma,,7070,,,ICZN,,,
9163,9163,Recurvaria ochrospila,"Meyrick, 1934",species,,Recurvaria,,ochrospila,,7071,,,ICZN,,,
9164,9164,Recurvaria penetrans,"Meyrick, 1923",species,,Recurvaria,,penetrans,,7072,,,ICZN,,,
9165,9165,Recurvaria picula,"Walsingham, 1910",species,,Recurvaria,,picula,,7073,,,ICZN,,,
9166,9166,Recurvaria pleurosaris,"Meyrick, 1923",species,,Recurvaria,,pleurosaris,,7074,,,ICZN,,,
9167,9168,Recurvaria pulicella,"(Walsingham, 1897)",species,,Recurvaria,,pulicella,,7075,,,ICZN,,,
9168,9168,Aristotelia pulicella,"Walsingham, 1897",species,,Aristotelia,,pulicella,,7076,,,ICZN,,,
9169,9169,Recurvaria putella,"Busck, 1914",species,,Recurvaria,,putella,,7077,,,ICZN,,,
9170,9170,Recurvaria rhicnota,"Walsingham, 1910",species,,Recurvaria,,rhicnota,,7078,,,ICZN,,,
9171,9172,Recurvaria rhombophorella,"(Zeller, 1877)",species,,Recurvaria,,rhombophorella,,,,,ICZN,,,
9172,9172,Gelechia (Teleia) rhombophorella,"Zeller, 1877",species,,Gelechia,Teleia,rhombophorella,,7079,,,ICZN,,,
9173,9173,Recurvaria sartor,"Walsingham, 1910",species,,Recurvaria,,sartor,,7080,,,ICZN,,,
9174,9174,Recurvaria saxea,"Meyrick, 1923",species,,Recurvaria,,saxea,,7081,,,ICZN,,,
9175,9175,Recurvaria stibomorpha,"Meyrick, 1929",species,,Recurvaria,,stibomorpha,,7082,,,ICZN,,,
9176,9176,Recurvaria synestia,"Meyrick, 1939",species,,Recurvaria,,synestia,,7083,,,ICZN,,,
9177,9178,Recurvaria thomeriella,"(Chrétien, 1901)",species,,Recurvaria,,thomeriella,,,,,ICZN,,,
9178,9178,Teleia thomeriella,"Chrétien, 1901",species,,Teleia,,thomeriella,,7084,,,ICZN,,,
9179,9179,Recurvaria thysanota,"Walsingham, 1910",species,,Recurvaria,,thysanota,,7085,,,ICZN,,,
9180,9180,Recurvaria toxicodendri,"Kuznetzov, 1979",species,,Recurvaria,,toxicodendri,,7086,,,ICZN,,,
9181,9182,Recurvaria trigonophorella,"(Zeller, 1877)",species,,Recurvaria,,trigonophorella,,,,,ICZN,,,
9182,9182,Gelechia (Teleia) trigonophorella,"Zeller, 1877",species,,Gelechia,Teleia,trigonophorella,,7087,,,ICZN,,,
9183,9183,Rifseria,"Hodges, 1966",genus,Rifseria,,,,,7088,,,ICZN,,,
9184,9185,Rifseria fuscotaeniaella,"(Chambers, 1878)",species,,Rifseria,,fuscotaeniaella,,,,,ICZN,,,
9185,9185,Gelechia fuscotaeniaella,"Chambers, 1878",species,,Gelechia,,fuscotaeniaella,,7089,,,ICZN,,,
9186,9186,Gelechia fuscolinianella,"Riley, 1891",species,,Gelechia,,fuscolinianella,,7090,,,ICZN,,,
9187,9187,Gelechia fuscotanniaella,"Riley, 1891",species,,Gelechia,,fuscotanniaella,,7091,,,ICZN,,,
9188,9188,Gelechia fuscotaeniella,"Meyrick, 1925",species,,Gelechia,,fuscotaeniella,,7092,,,ICZN,,,
9189,9189,Sarotorna,"Meyrick, 1904",genus,Sarotorna,,,,,7093,,,ICZN,,,
9190,9190,Sarotorna eridora,"Meyrick, 1904",species,,Sarotorna,,eridora,,7094,,,ICZN,,,
9191,9192,Sarotorna mesoleuca,"(Lower, 1900)",species,,Sarotorna,,mesoleuca,,,,,ICZN,,,
9192,9192,Gelechia mesoleuca,"Lower, 1900",species,,Gelechia,,mesoleuca,,7095,,,ICZN,,,
9193,9193,Nothris dentata,"Lower, 1897",species,,Nothris,,dentata,,7096,,,ICZN,,,
9194,9194,Nothris dentata,"Meyrick, 1904",species,,Nothris,,dentata,,7097,,,ICZN,,,
9195,9195,Sarotorna myrrhina,"Turner, 1919",species,,Sarotorna,,myrrhina,,7098,,,ICZN,,,
9196,9197,Sarotorna stenodes,"(Turner, 1936)",species,,Sarotorna,,stenodes,,,,,ICZN,,Syn of eridora ?,
9197,9197,Macronemata stenodes,"Turner, 1936",species,,Macronemata,,stenodes,,7099,,,ICZN,,,
9198,9198,Satrapodoxa,"Meyrick, 1925",genus,Satrapodoxa,,,,,7100,,,ICZN,,,
9199,9200,Satrapodoxa regia,"(Meyrick, 1914)",species,,Satrapodoxa,,regia,,,,,ICZN,,,
9200,9200,Strobisia regia,"Meyrick, 1914",species,,Strobisia,,regia,,7101,,,ICZN,,,
9201,9201,Sattleria,"Povolný, 1965",genus,Sattleria,,,,,7102,,,ICZN,,,
9202,9202,Sattleria angustispina,"Pitkin & Sattler, 1991",species,,Sattleria,,angustispina,,7103,,,ICZN,,,
9203,9203,Sattleria arcuata,"Pitkin & Sattler, 1991",species,,Sattleria,,arcuata,,7104,,,ICZN,,,
9204,9204,Sattleria basistrigella,"Huemer, 1997",species,,Sattleria,,basistrigella,,,,,ICZN,,,
9205,9205,Sattleria triglavica subsp. basistrigella,"Huemer, 1997",subspecies,,Sattleria,,triglavica,basistrigella,7105,,,ICZN,,,
9206,9206,Gelechia dzieduszykii f. basistrigella,"Müller-Rutz, 1934",form,,Gelechia,,dzieduszykii,basistrigella,7106,,,ICZN,,,
9207,9207,Gelechia dzieduszyckii var. basistrigalis,"Klimesch, 1963",variety,,Gelechia,,dzieduszyckii,basistrigalis,7107,,,ICZN,,,
9208,9208,Sattleria breviramus,"Pitkin & Sattler, 1991",species,,Sattleria,,breviramus,,7108,,,ICZN,,,
9209,9209,Sattleria cottiella,"Huemer & Hebert, 2011",species,,Sattleria,,cottiella,,7109,,,ICZN,,,
9210,9210,Sattleria dinarica,"Huemer, 2014",species,,Sattleria,,dinarica,,7110,,,ICZN,,,
9211,9211,Sattleria dolomitica,"Huemer, 2014",species,,Sattleria,,dolomitica,,7111,,,ICZN,,,
9212,9213,Sattleria dzieduszyckii,"(Nowicki, 1864)",species,,Sattleria,,dzieduszyckii,,,,,ICZN,,,
9213,9213,Gelechia (Anacampsis) dzieduszyckii,"Nowicki, 1864",species,,Gelechia,Anacampsis,dzieduszyckii,,7112,,,ICZN,,,
9214,9214,Gelechia dzieduszykii,"Rebel, 1903",species,,Gelechia,,dzieduszykii,,7113,,,ICZN,,,
9215,9215,Gelechia dzieduszikyi,"Diószeghy, 1930",species,,Gelechia,,dzieduszikyi,,7114,,,ICZN,,,
9216,9216,Gelechia dzieduszyckii subsp. tatrica,"Gregor & Povolný, 1955",subspecies,,Gelechia,,dzieduszyckii,tatrica,7115,,,ICZN,,,
9217,9217,Gelechia dzieduszyki,"Gregor & Povolný, 1951",species,,Gelechia,,dzieduszyki,,7116,,,ICZN,,,
9218,9218,Sattleria graiaeella,"Huemer & Hebert, 2011",species,,Sattleria,,graiaeella,,7117,,,ICZN,,,
9219,9219,Sattleria haemusi,"Huemer, 2014",species,,Sattleria,,haemusi,,7118,,,ICZN,,,
9220,9220,Sattleria izoardi,"Huemer & Sattler, 1993",species,,Sattleria,,izoardi,,7119,,,ICZN,,,
9222,9222,Sattleria karsholti,"Huemer & Hebert, 2011",species,,Sattleria,,karsholti,,7121,,,ICZN,,,
9223,9223,Sattleria marguareisi,"Huemer & Sattler, 1993",species,,Sattleria,,marguareisi,,7122,,,ICZN,,,
9224,9225,Sattleria melaleucella,"(Constant, 1865)",species,,Sattleria,,melaleucella,,,,,ICZN,,,
9225,9225,Gelechia melaleucella,"Constant, 1865",species,,Gelechia,,melaleucella,,7123,,,ICZN,,,
9226,9226,Gelechia mariae,"Frey, 1867",species,,Gelechia,,mariae,,7124,,,ICZN,,,
9227,9227,Gelechia dzieduszyckii subsp. fusca,"Burmann, 1954",subspecies,,Gelechia,,dzieduszyckii,fusca,7125,,,ICZN,,,
9228,9229,Sattleria pyrenaica,"(Petry, 1904)",species,,Sattleria,,pyrenaica,,,,,ICZN,,,
9229,9229,Gelechia pyrenaica,"Petry, 1904",species,,Gelechia,,pyrenaica,,7126,,,ICZN,,,
9230,9230,Sattleria sophiae,"Timossi, 2014",species,,Sattleria,,sophiae,,7127,,,ICZN,,,
9231,9231,Sattleria styriaca,"Pitkin & Sattler, 1991",species,,Sattleria,,styriaca,,7128,,,ICZN,,,
9232,9232,Sattleria taurandi,"Nel & Varenne, 2019",species,,Sattleria,,taurandi,,7129,,,ICZN,,,
9233,9233,Sattleria triglavica,"Povolný, 1987",species,,Sattleria,,triglavica,,,,,ICZN,,,
9234,9234,Sattleria dzieduszyckii subsp. triglavica,"Povolný, 1987",subspecies,,Sattleria,,dzieduszyckii,triglavica,7130,,,ICZN,,,
9235,9235,Schistophila,"Chrétien, 1899",genus,Schistophila,,,,,7131,,,ICZN,,,
9236,9236,Schistophila laurocistella,"Chrétien, 1899",species,,Schistophila,,laurocistella,,7132,,,ICZN,,,
9237,9237,Teleia cisticola,"Seebold, 1899",species,,Teleia,,cisticola,,7133,,,ICZN,,,
9238,9238,Aristotelia striatana,"Lucas, 1937",species,,Aristotelia,,striatana,,7134,,,ICZN,,,
9239,9239,Schistovalva,"Janse, 1960",genus,Schistovalva,,,,,7135,,,ICZN,,,
9240,9240,Schistovalva trachyptera,"Janse, 1960",species,,Schistovalva,,trachyptera,,7136,,,ICZN,,,
9241,9241,Schizovalva,"Janse, 1951",genus,Schizovalva,,,,,7137,,,ICZN,,,
9242,9242,Capnosema,"Janse, 1958",genus,Capnosema,,,,,7138,,,ICZN,,,
9243,9243,Erikssonella,"Janse, 1960",genus,Erikssonella,,,,,7139,,,ICZN,,,
9244,9244,Erickssonella,"Janse, 1960",genus,Erickssonella,,,,,7140,,,ICZN,,,
9245,9245,Eriksonella,"Janse, 1960",genus,Eriksonella,,,,,7141,,,ICZN,,,
9246,9246,Schizovalva ablepta,"Janse, 1960",species,,Schizovalva,,ablepta,,7142,,,ICZN,,,
9247,9247,Schizovalva adelosema,"Janse, 1960",species,,Schizovalva,,adelosema,,7143,,,ICZN,,,
9248,9249,Schizovalva alaopis,"(Meyrick, 1921)",species,,Schizovalva,,alaopis,,,,,ICZN,,,
9249,9249,Stomopteryx alaopis,"Meyrick, 1921",species,,Stomopteryx,,alaopis,,7144,,,ICZN,,,
9250,9250,Schizovalva anisofascia,"Janse, 1960",species,,Schizovalva,,anisofascia,,7145,,,ICZN,,,
9251,9252,Schizovalva arotrias,"(Meyrick, 1908)",species,,Schizovalva,,arotrias,,7146,,,ICZN,,,
9252,9252,Gelechia arotrias,"Meyrick, 1908",species,,Gelechia,,arotrias,,7147,,,ICZN,,,
9253,9253,Schizovalva bistrigata,"Janse, 1951",species,,Schizovalva,,bistrigata,,7148,,,ICZN,,,
9254,9254,Schizovalva brunneotincta,"Janse, 1951",species,,Schizovalva,,brunneotincta,,7149,,,ICZN,,,
9255,9255,Schizovalva brunneovesta,"Janse, 1960",species,,Schizovalva,,brunneovesta,,7150,,,ICZN,,,
9256,9257,Schizovalva catharodes,"(Meyrick, 1920)",species,,Schizovalva,,catharodes,,,,,ICZN,,,
9257,9257,Gelechia catharodes,"Meyrick, 1920",species,,Gelechia,,catharodes,,7151,,,ICZN,,,
9258,9258,Schizovalva catherodes,"Janse, 1960",species,,Schizovalva,,catherodes,,7152,,,ICZN,,,
9259,9260,Schizovalva celidota,"(Janse, 1958)",species,,Schizovalva,,celidota,,7153,,,ICZN,,,
9260,9260,Capnosema celidota,"Janse, 1958",species,,Capnosema,,celidota,,7154,,,ICZN,,,
9261,9261,Schizovalva celidota,"Janse, 1960",species,,Schizovalva,,celidota,,7155,,,ICZN,,"A junior secondary homonym of Capnosema celidota Janse, 1958; there is no current replacement name.",
9262,9262,Schizovalva cyrtogramma,"Janse, 1960",species,,Schizovalva,,cyrtogramma,,7156,,,ICZN,,,
9263,9263,Schizovalva ebenostriga,"Janse, 1960",species,,Schizovalva,,ebenostriga,,7157,,,ICZN,,,
9264,9265,Schizovalva epiphloea,"(Meyrick, 1913)",species,,Schizovalva,,epiphloea,,7158,,,ICZN,,Provisionally placed.,
9265,9265,Gelechia epiphloea,"Meyrick, 1913",species,,Gelechia,,epiphloea,,7159,,,ICZN,,,
9266,9266,Schizovalva episema,"Janse, 1960",species,,Schizovalva,,episema,,7160,,,ICZN,,,
9267,9268,Schizovalva exsulata,"(Meyrick, 1918)",species,,Schizovalva,,exsulata,,,,,ICZN,,,
9268,9268,Anacampsis exsulata,"Meyrick, 1918",species,,Anacampsis,,exsulata,,7161,,,ICZN,,,
9269,9269,Schizovalva guillarmodi,"Janse, 1960",species,,Schizovalva,,guillarmodi,,7162,,,ICZN,,,
9270,9271,Schizovalva hyperythra,"(Meyrick, 1921)",species,,Schizovalva,,hyperythra,,,,,ICZN,,,
9271,9271,Stomopteryx hyperythra,"Meyrick, 1921",species,,Stomopteryx,,hyperythra,,7163,,,ICZN,,,
9272,9273,Schizovalva isochorda,"(Meyrick, 1921)",species,,Schizovalva,,isochorda,,,,,ICZN,,,
9273,9273,Gelechia isochorda,"Meyrick, 1921",species,,Gelechia,,isochorda,,7164,,,ICZN,,,
9274,9274,Schizovalva isophanes,"Janse, 1960",species,,Schizovalva,,isophanes,,7165,,,ICZN,,,
9275,9275,Schizovalva leontianella,"Legrand, 1965",species,,Schizovalva,,leontianella,,7166,,,ICZN,,misplaced here.,
9276,9276,Schizovalva leptochroa,"Janse, 1960",species,,Schizovalva,,leptochroa,,7167,,,ICZN,,,
9277,9277,Schizovalva leucogrisea,"Janse, 1951",species,,Schizovalva,,leucogrisea,,7168,,,ICZN,,,
9278,9279,Schizovalva matutina,"(Meyrick, 1913)",species,,Schizovalva,,matutina,,,,,ICZN,,,
9279,9279,Gelechia matutina,"Meyrick, 1913",species,,Gelechia,,matutina,,7169,,,ICZN,,,
9280,9281,Schizovalva mesacta,"(Meyrick, 1909)",species,,Schizovalva,,mesacta,,,,,ICZN,,,
9281,9281,Gelechia mesacta,"Meyrick, 1909",species,,Gelechia,,mesacta,,7170,,,ICZN,,,
9282,9282,Gelechia naufraga,"Meyrick, 1911",species,,Gelechia,,naufraga,,7171,,,ICZN,,"Date 1912, Gaede:191 (incorrect!).",
9283,9283,Schizovalva nigrifasciata,"Janse, 1951",species,,Schizovalva,,nigrifasciata,,7172,,,ICZN,,,
9284,9284,Schizovalva nigrosema,"Janse, 1960",species,,Schizovalva,,nigrosema,,7173,,,ICZN,,,
9285,9285,Schizovalva nubila,"Janse, 1960",species,,Schizovalva,,nubila,,7174,,,ICZN,,,
9286,9287,Schizovalva ochnias,"(Meyrick, 1913)",species,,Schizovalva,,ochnias,,,,,ICZN,,,
9287,9287,Gelechia ochnias,"Meyrick, 1913",species,,Gelechia,,ochnias,,7175,,,ICZN,,,
9288,9288,Schizovalva ochrotincta,"Janse, 1951",species,,Schizovalva,,ochrotincta,,7176,,,ICZN,,,
9289,9290,Schizovalva ophitis,"(Meyrick, 1913)",species,,Schizovalva,,ophitis,,,,,ICZN,,,
9290,9290,Gelechia ophitis,"Meyrick, 1913",species,,Gelechia,,ophitis,,7177,,,ICZN,,,
9291,9291,Schizovalva perirrorata,"Janse, 1951",species,,Schizovalva,,perirrorata,,7178,,,ICZN,,,
9292,9293,Schizovalva permagna,"(Meyrick, 1920)",species,,Schizovalva,,permagna,,,,,ICZN,,,
9293,9293,Compsolechia permagna,"Meyrick, 1920",species,,Compsolechia,,permagna,,7179,,,ICZN,,,
9294,9295,Schizovalva peronectis,"(Meyrick, 1909)",species,,Schizovalva,,peronectis,,,,,ICZN,,,
9295,9295,Gelechia peronectis,"Meyrick, 1909",species,,Gelechia,,peronectis,,7180,,,ICZN,,,
9296,9296,Schizovalva peronectus,"Janse, 1951",species,,Schizovalva,,peronectus,,7181,,,ICZN,,,
9297,9297,Schizovalva peronectes,"Bidzilya, 2019",species,,Schizovalva,,peronectes,,7182,,,ICZN,,,
9298,9299,Schizovalva polygramma,"(Meyrick, 1909)",species,,Schizovalva,,polygramma,,,,,ICZN,,,
9299,9299,Gelechia polygramma,"Meyrick, 1909",species,,Gelechia,,polygramma,,7183,,,ICZN,,,
9300,9301,Schizovalva prioleuca,"(Meyrick, 1911)",species,,Schizovalva,,prioleuca,,,,,ICZN,,,
9301,9301,Gelechia prioleuca,"Meyrick, 1911",species,,Gelechia,,prioleuca,,7184,,,ICZN,,,
9302,9303,Schizovalva rescissella,"(Zeller, 1852)",species,,Schizovalva,,rescissella,,7185,,,ICZN,,,
9303,9303,Gelechia (Gelechia) rescissella,"Zeller, 1852",species,,Gelechia,Gelechia,rescissella,,7186,,,ICZN,,,
9304,9305,Schizovalva rhodochra,"(Meyrick, 1913)",species,,Schizovalva,,rhodochra,,,,,ICZN,,,
9305,9305,Gelechia rhodochra,"Meyrick, 1913",species,,Gelechia,,rhodochra,,7187,,,ICZN,,,
9306,9306,Schizovalva rubigitincta,"Janse, 1951",species,,Schizovalva,,rubigitincta,,7188,,,ICZN,,,
9307,9308,Schizovalva sarcographa,"(Meyrick, 1917)",species,,Schizovalva,,sarcographa,,,,,ICZN,,,
9308,9308,Gelechia sarcographa,"Meyrick, 1917",species,,Gelechia,,sarcographa,,7189,,,ICZN,,,
9309,9310,Schizovalva sphenopis,"(Meyrick, 1921)",species,,Schizovalva,,sphenopis,,,,,ICZN,,,
9310,9310,Acompsia sphenopis,"Meyrick, 1921",species,,Acompsia,,sphenopis,,7190,,,ICZN,,,
9311,9312,Schizovalva stasiarcha,"(Meyrick, 1913)",species,,Schizovalva,,stasiarcha,,,,,ICZN,,,
9312,9312,Gelechia stasiarcha,"Meyrick, 1913",species,,Gelechia,,stasiarcha,,7191,,,ICZN,,,
9313,9313,Schizovalva trachypalpella,"Janse, 1960",species,,Schizovalva,,trachypalpella,,7192,,,ICZN,,,
9314,9315,Schizovalva triplacopis,"(Meyrick, 1912)",species,,Schizovalva,,triplacopis,,,,,ICZN,,,
9315,9315,Gelechia triplacopis,"Meyrick, 1912",species,,Gelechia,,triplacopis,,7193,,,ICZN,,,
9316,9317,Schizovalva trisignis,"(Meyrick, 1908)",species,,Schizovalva,,trisignis,,,,,ICZN,,,
9317,9317,Gelechia trisignis,"Meyrick, 1908",species,,Gelechia,,trisignis,,7194,,,ICZN,,,
9318,9318,Schizovalva trisignis var. flavitincta,"Janse, 1951",variety,,Schizovalva,,trisignis,flavitincta,7195,,,ICZN,,,
9319,9319,Schizovalva unitincta,"Janse, 1960",species,,Schizovalva,,unitincta,,7196,,,ICZN,,,
9320,9320,Schizovalva xerochroa,"Janse, 1951",species,,Schizovalva,,xerochroa,,7197,,,ICZN,,,
9321,9321,Schizovalva xylotincta,"Janse, 1951",species,,Schizovalva,,xylotincta,,7198,,,ICZN,,,
9322,9322,Schmidtnielsenia,"Povolný, 1987",genus,Schmidtnielsenia,,,,,7199,,,ICZN,,,
9323,9323,Schmidtnielsenia nielseni,"Povolný, 1987",species,,Schmidtnielsenia,,nielseni,,7200,,,ICZN,,,
9324,9324,Schneidereria,"Weber, 1957",genus,Schneidereria,,,,,7201,,,ICZN,,,
9325,9325,Schneidereria pistaciella,"Weber, 1957",species,,Schneidereria,,pistaciella,,7202,,,ICZN,,,
9326,9327,Schneidereria pistaciicola,"(Danilevsky, 1955)",species,,Schneidereria,,pistaciicola,,7203,,,ICZN,,,
9327,9327,Recurvaria pistaciicola,"Danilevsky, 1955",species,,Recurvaria,,pistaciicola,,7204,,,ICZN,,,
9328,9328,Telphusa kreuzbergi,"Gerasimov, 1956",species,,Telphusa,,kreuzbergi,,7205,,,ICZN,,,
9329,9330,Schneidereria platyphracta,"(Meyrick, 1935)",species,,Schneidereria,,platyphracta,,,,,ICZN,,,
9330,9330,Telphusa platyphracta,"Meyrick, 1935",species,,Telphusa,,platyphracta,,7206,,,ICZN,,,
9331,9331,Sclerocecis,"Chrétien, 1908",genus,Sclerocecis,,,,,7207,,,ICZN,,,
9332,9332,Hypocecis,"Walsingham, 1904",genus,Hypocecis,,,,,7208,,,ICZN,,,
9333,9333,Sclerocecis pulverosella,"Chrétien, 1908",species,,Sclerocecis,,pulverosella,,7209,,,ICZN,,,
9334,9334,Sclerograptis,"Meyrick, 1923",genus,Sclerograptis,,,,,7210,,,ICZN,,,
9335,9335,Sclerograptis oxytypa,"Meyrick, 1923",species,,Sclerograptis,,oxytypa,,7211,,,ICZN,,,
9336,9336,Sclerophantis,"Meyrick, 1935",genus,Sclerophantis,,,,,7212,,,ICZN,,,
9337,9337,Sclerophantis cyanocorys,"Meyrick, 1935",species,,Sclerophantis,,cyanocorys,,7213,,,ICZN,,,
9338,9338,Scodes,"Hodges, 1986",genus,Scodes,,,,,7214,,,ICZN,,"Not recorded in Nye & Fletcher, 1991.",
9339,9340,Scodes deflecta,"(Busck, 1909)",species,,Scodes,,deflecta,,,,,ICZN,,,
9340,9340,Dichomeris deflecta,"Busck, 1909",species,,Dichomeris,,deflecta,,7215,,,ICZN,,,
9341,9341,Scrobipalpa,"Janse, 1951",genus,Scrobipalpa,,,,,7216,,,ICZN,,,
9342,9342,Sacrobipalpa,"Povolný, 1964",genus,Sacrobipalpa,,,,,7217,,,ICZN,,,
9343,9343,Scobipalpa,"Hartig, 1964",genus,Scobipalpa,,,,,7218,,,ICZN,,,
9344,9344,Ilseopsis,"Povolný, 1965",genus,Ilseopsis,,,,,7219,,,ICZN,,,
9345,9345,Euscrobipalpa,"Povolný, 1967",genus,Euscrobipalpa,,,,,7220,,,ICZN,,,
9346,9346,Ergasiola,"Povolný, 1967",genus,Ergasiola,,,,,7221,,,ICZN,,,
9347,9347,Scrobipalpa abai,"Povolný, 1977",species,,Scrobipalpa,,abai,,7222,,,ICZN,,,
9348,9348,Scrobipalpa abstrusa,"Huemer & Karsholt, 2010",species,,Scrobipalpa,,abstrusa,,7223,,,ICZN,,,
9349,9349,Scrobipalpa achtubica,"Anikin & Piskunov, 2018",species,,Scrobipalpa,,achtubica,,7224,,,ICZN,,,
9350,9351,Scrobipalpa acuminatella,"(Sircom, 1850)",species,,Scrobipalpa,,acuminatella,,,,,ICZN,,,
9351,9351,Gelechia acuminatella,"Sircom, 1850",species,,Gelechia,,acuminatella,,7225,,,ICZN,,,
9352,9352,Gelechia pulliginella,"Sircom, 1850",species,,Gelechia,,pulliginella,,7226,,,ICZN,,,
9353,9353,Gelechia cirsiella,"Stainton, 1851",species,,Gelechia,,cirsiella,,7227,,,ICZN,,,
9354,9354,Gelechia (Brachmia) ingloriella,"Heydenreich, 1851",species,,Gelechia,Brachmia,ingloriella,,7228,,,ICZN,,,
9355,9355,Lita porcella,"Heinemann, 1870",species,,Lita,,porcella,,7229,,,ICZN,,,
9356,9356,Lita ingloriella,"Heinemann, 1870",species,,Lita,,ingloriella,,7230,,,ICZN,,,
9357,9357,Gelechia gracilella,"Stainton, 1871",species,,Gelechia,,gracilella,,7231,,,ICZN,,,
9358,9359,Scrobipalpa acuta,"(Povolný, 2001)",species,,Scrobipalpa,,acuta,,,,,ICZN,,,
9359,9359,Euscrobipalpa acuta,"Povolný, 2001",species,,Euscrobipalpa,,acuta,,7232,,,ICZN,,,
9360,9361,Scrobipalpa acutisacca,"(Povolný, 2002)",species,,Scrobipalpa,,acutisacca,,7233,,,ICZN,,,
9361,9361,Euscrobipalpa acutisacca,"Povolný, 2002",species,,Euscrobipalpa,,acutisacca,,7234,,,ICZN,,,
9362,9363,Scrobipalpa adaptata,"(Povolný, 2001)",species,,Scrobipalpa,,adaptata,,,,,ICZN,,,
