ID,nameID,remarks
10998,10998,"Holotype ?, USA: Kentucky, ex Quercus tinctoria, em. vii. (Chambers). (MCZ, Cambridge, Mass., no. 1467)."
11001,11001,"Holotype ♂, USA: District of Columbia, ex Fagus (unspecified). (USNM, no. 6357)."
11002,11002,"Type species: Trypherogenes chrysodesma Meyrick, 1931, Exot. Microlepid. 4: 76, by monotypy. SUBFAMILY UNASSIGNED."
11004,11004,"Type species: Turcopalpa glaseri Povolný, 1973, Acta ent. bohemoslovaca 70: 100, figs 1, 16, 24, by original designation. GELECHIINAE,"
11007,11007,"Holotype ♂, SUDAN: Wadi Halfa, 20-26.i.1962 (Nubienexpedition Mus. Vindob.). (NHM, Vienna)."
11009,11009,"Holotype ♂, JAPAN: Hokkaido, Teinesan, 17.ix.1918 (Issiki)(slide no. 8275, Clarke). (BMNH)."
11010,11010,"Holotype ♂, AUSTRALIA: New South Wales, Acacia Plateau, nr Killarney (Queensland), 3000 ft, 12.i.1933 (Dumigan). (ANIC, Canberra)."
11011,11011,"Holotype ♂, AUSTRALIA: New South Wales, Sydney, 26.iv.1879 (Meyrick) (slide no. 13626). (BMNH)."
11012,11012,"Holotype ♂, AUSTRALIA: Western Australia, Albany, 20.ii.1926 (Barnard). (QM, Brisbane)."
11013,11013,"Holotype ♀, INDIA: Bihar, Pusa, bred vii.1915 (Fletcher) (slide no. 8555, Clarke). (BMNH)."
11014,11014,"Holotype ♀, GUATEMALA: Las Mercedes, 3000 ft, 1881 (Champion) (slide no. 9265). (BMNH)."
11015,11015,"Holotype ♂, PANAMA: Portobelillo ('Porto Bello'), v.(Busck). (USNM, no. 16671 [or 16676, Brown & al.])."
11016,11016,"Holotype ♀, GUYANA ('BRITISH GUIANA'): Bartica, i.1913 (Parish) (slide no. 5965, Clarke). (BMNH)."
11017,11017,"Holotype, unspecified sex, SRI LANKA ('CEYLON'): (Templeton). (Not traced in BMNH)."
11019,11019,"Syntypes, unspecified sex, FRANCE: Dept. Doubs, Jougne, vi-vii. (Bruand). (Not traced ?)."
11020,11020,"Holotype ♀, SRI LANKA ('CEYLON'): (Templeton). (Not traced in BMNH)."
11021,11021,"Syntypes, unspecified sex, LATVIA: Vidzeme, Kemeri ('Livland, Kemmern'), vii. (Teich). (Not traced)."
11022,11022,"Holotype ♂, MOROCCO: Ifrane, vii.1953 (Buckwell). (Coll. Buckwell)."
11023,11023,"Syntypes, unspecified ♂, BORNEO: Sarawak (Saunders). (Not traced in BMNH)"
11026,11026,"Holotype ♂, AUSTRALIA: Queensland, Brisbane, Toowong, 18.x.1896 (Dodd) (slide no. 12559). (BMNH)."
11027,11027,"Holotype ♂, AUSTRALIA: Queensland, National Park, 2500 ft, xi. (Turner). (ANIC, Canberra)."
11028,11028,"Syntypes, unspecified sex, BRITISH ISLES: England, Lancashire, Bury (Gregson). (Not traced). Described from an unspecified number of specimens from more than one locality. 'Localities for this are near Bury in Lancashire.'"
11029,11029,"Syntypes, 3, unspecified sex, LIBYA: Cyrenaica, Marada, 12.iii.1933 (Krüger). (Not traced)."
11030,11030,"Syntypes, 2, unspecified sex, AUSTRIA: Vienna area, Rodaun (Fischer von Röslerstamm). (Not traced)."
11033,11033,"Syntypes, unspecified sex, LATVIA: Dubulti ('Dubbeln'), beaten from Juniperus, mid-vii. (Teich). (Not traced)."
11034,11034,"Syntypes, unspecified sex, ALGERIA: Biskra, v. (Chrétien). (MNHN, Paris)."
11035,11035,"Syntypes, unspecified sex, FRANCE: Dept. Doubs, Jougne, vi. (Bruand). (Not traced ?)."
11036,11036,"Holotype ♀, AUSTRALIA: Queensland, Brisbane, Toowong, 27.vii.1897 (Dodd; Walsingham, 23348) (slide no. 8317, Clarke). (BMNH)."
11037,11037,"Syntypes unspecified sex, BORNEO: Sarawak (Saunders). (Not traced in BMNH)."
11038,11038,"Syntypes, unspecified sex, GERMANY: Hessen, Mombach (Rössler). (Not traced, HLM Wiesbaden ?)."
11041,11041,"Holotype ♂, ARGENTINA: Patagonia, Rio Negro, Cerro de la Caballada (41°S), 1874 (Berg). (Buenos Aires ?)."
11044,11044,"Holotype (♀?), BRITISH ISLES: England, Lancashire, Blackpool, vii. (Edleston (‘Edelston')). (Not traced)."
11045,11045,"Holotype, unspecified sex, LATVIA: Dubulti ('Dubbeln'), vii. (Teich). (Not traced)."
11046,11046,"Syntypes, unspecified sex, LATVIA: Vidzeme ('Livland') (Teich). (Not traced)."
11047,11047,"Holotype ♂, INDIA: Gujarat, Kaira, 18.iii.1925 (Maxwell) (slide no. 8281, Clarke). (BMNH)."
11048,11048,"Holotype ♂, MOROCCO: Ifrane, vii.1953 (Lucas). (MNHN, Paris ?)."
11049,11049,"Lectotype ♂, CHINA: Manchuria, Koshurai, 22.vii.1920 (Kondo), designated by Razowski & Kumata 1985: 16. (EIHU, Sapporo)."
11050,11050,"Holotype ♂, AUSTRALIA: New South Wales, Sydney (Lambert). (Not traced)."
11052,11052,"Syntypes, unspecified sex, GERMANY: Bayern, Regensburg (unspecified). (Not traced)."
11053,11053,"Syntypes, unspecified sex, GERMANY: Bayern, Regensburg (unspecified). (Not traced)."
11054,11054,"Lectotype ♂, AUSTRALIA: New South Wales, Broken Hill, beaten from Solanum esuriale, 13.iii.1891 (Lower), to be designated. (SAMA, Adelaide)."
11055,11055,"Lectotype ♂, RUSSIAN FEDERATION: Central Ural mts, Chelyabinskaya oblast, Sojmonowsk ('Symonowsk') nr Kyshtym ('Kischtym'), 1908 (Bartel), designated by Popescu-Gorj 1992: 163. (MINGA, Bucharest)."
11056,11056,"Holotype, unspecified sex, LIBYA: Tripolitania, Sidi Mesri, 25.viii.1925 (Ederli). (Not traced)."
11058,11058,"Holotype, unspecified sex, MOROCCO: Ksar-ès-Souk, vii.1936 (Lucas). (MNHN, Paris)."
11059,11059,"Holotype ♀, GREECE: Rhodes ('Rodi'), 16.iv.1928 (Fiori). (Not traced)."
11061,11061,"Holotype ♂, NORWAY: Overhalden, 7-24.viii.1903 (Strand) (slide no. ?). (NHMU, Oslo)."
11063,11063,"Holotype ♀, AUSTRALIA: Queensland, Brisbane, ix. (Turner). (ANIC, Canberra)."
11064,11064,"Holotype ♂, MOROCCO: Ifrane, vii.1952 (Buckwell). (Coll. Buckwell)."
11065,11065,"Lectotype ♀, RUSSIAN FEDERATION: Sakhalin, Otani, 22.viii.1914 (Adachi & Issiki), designated by Razowski & Kumata 1985: 22 (‘Holotypus'). (EIHU, Sapporo)."
11066,11066,"Lectotype ♂, AUSTRALIA: New South Wales, Sydney, 10.ii.1878 (Meyrick) (slide no. 11880), to be designated. (BMNH)."
11067,11067,"Holotype ♂, AUSTRALIA: Queensland, Toowoomba, x. (Turner). (ANIC, Canberra)."
11069,11069,"Holotype ♂, SRI LANKA ('CEYLON'): (Templeton). (Not traced)."
11071,11071,"Syntypes, unspecified sex, GERMANY: Niedersachsen, Braunschweig (Heinemann). (Not traced)."
11072,11072,"Type species: Untomia untomiella Busck, 1906, Proc. U.S. natn. Mus. 30: 727, fig. 5, by original designation."
11075,11075,"Syntypes, 2, unspecified sex, USA: Kentucky, vi. (Chambers). (MCZ, Cambridge, Mass., no. 1522)."
11084,11084,"Type species: Vladimirea wiltshirei Povolný, 1967, Acta ent. Mus. natn. Pragae 37: 151, figs 1, 2. GELECHIINAE,"
11087,11087,"Type species: Vladimirea (Distinxia) amseli Povolný, 1967, Acta ent. Mus. natn. Pragae 37: 157, figs 19, 20. GELECHIINAE, GNORIMOSCHEMINI"
11095,11095,"Type species: Vladimirea wiltshirei Povolný, 1967, Acta ent. Mus. natn. Pragae 37: 151, figs 1, 2, by original designation. GELECHIINAE, GNORIMOSCHEMINI"
11092,11092,"Holotype ♀, UZBEKISTAN: Samarkand ('Maracanda'), 24.vi.1869 (Fedchenko). (ZMMU, Moscow)."
11093,11093,"Holotype ♂, IRAN: Emamrud ('Schahrud') (Christoph) (slide no. St. 669, Povolný). (ZMHU, Berlin)."
11096,11096,"Holotype ♂, MONGOLIA: Kobdoskiy aimak, 10 km N of Uencha, 28.vii.1970 (Kerzhner) (preparation no. 14779). (ZIAN, St Petersburg)."
11098,11098,"Holotype ♀, UZBEKISTAN: Kyzylkum, Bukharskaya Oblast, Ayakguzhumdy, 40 km E of Dzhingil'dy, 21.v.1965 (Pastukhov) (slide no. 15712). (ZIAN, St Petersburg)."
11100,11100,"Holotype ♂, IRAN: Baloutchistan, Kouh-i-Taftan (Khach), 2500 m, 1938 (Brandt) (slide no. Kj. 3885, Povolný). (NR, Stockholm)."
11107,11107,"Holotype ♂, TURKMENISTAN: Kara-Kala, Igdedzhik, ex Zygophyllum atriplicoides, 7.vi.1952 (Kuznetzov) (preparation no. ???). (ZIAN, St Petersburg)."
11109,11109,"Holotype ♂, TURKMENISTAN: Kara-Kala, Igdedzhik, ex Zygophyllum atriplicoides, 29.v.1952 (Kuznetzov) (preparation no. ???). (ZIAN, St Petersburg)."
11110,11110,"Type species: Anacampsis aethiops Humphreys & Westwood, 1845, Br. Moths Transformations 2: 192, pl. 107, fig. 13, by subsequent designation by Walsingham, 1911, Biologia cent.-am. (Zool.) Lepid.-Heterocera 4: 56. GELECHIINAE,"
11112,11112,"Syntypes, unspecified sex, BRITISH ISLES: Manchester area (Edleston). (Bentley coll., not traced)."
11113,11113,"Syntypes, unspecified sex, BRITISH ISLES: England, Manchester area, 12.v.1844 (Edleston). (Not traced)."
11115,11115,"Syntypes, unspecified sex, FRANCE: southern France, iv. (Peyerimhoff). (Not traced)."
11116,11116,"Syntypes, unspecified sex, USA: unspecified. (Not traced)."
11117,11117,"Holotype ?, TURKEY: Amasya ('Amasia') (Staudinger) (slide no. 159b, Sattler). (ZMHU, Berlin)."
11119,11119,"Holotype ? [not ?], USA: Texas (Boll). (MCZ, Cambridge, Mass., no. 2981)."
11122,11122,"Holotype ♂, USA: California, Placer County, Dutch Flat, ex Ceanothus divaricatus, em. 15.iv-6.v. (Braun). (Coll. Braun, ANS, Philadelphia ?)."
11130,11130,"Lectotype ♂, CANADA: Ontario, Toronto, vi.1912 (Parish) (slide no. 5747, Clarke), designated by Clarke 1969b: 343, pl. 171, figs 4, 4a. (BMNH)."
11132,11132,"Syntypes, 1 ♂, 2 ♀, USA: Arizona, Williams, vii. (Barber) (slide no. 6679 ♂). (USNM, no. 9893)."
11133,11133,"Type species: Anacampsis pulveratella Herrich-Schäffer, 1854, Syst. Bearb. Schmett. Eur. 5: 199; 1853, pl. 73, fig. 552 [legend non-binominal], by subsequent designation by Walsingham, 1909, Biologia cent.-am. (Zool.) Lepid.-Heterocera 4: 22. GELECHIINAE"
11134,11134,"Type species: Anacampsis pulveratella Herrich-Schäffer, 1854, Syst. Bearb. Schmett. Eur. 5: 199, by subsequent designation by Walsingham, 1909, Biologia cent.-am. (Zool.) Lepid.-Heterocera 4: 22."
11135,11135,"Type species: Anacampsis pulveratella Herrich-Schäffer, 1854, Syst. Bearb. Schmett. Eur. 5: 199, by subsequent designation by Walsingham, 1909, Biologia cent.-am. (Zool.) Lepid.-Heterocera 4: 22, 407."
11138,11138,"Lectotype ♂, INDIA: Kumaon, Bhim Tal, 4500 ft, viii.1918 (Fletcher) (slide no. 8240, Clarke), designated by Clarke 1969a: 277, pl. 137, figs 3-3b. (BMNH)."
11140,11140,"Lectotype ♂ [abdomen missing], GERMANY: Sachsen, Dresden (Tischer), designated by Sattler 1962b: 328. (BMNH)."
11144,11144,"Holotype ♂, INDIA: Karnataka, N Kodagu ('N Coorg'), Dibidi, 3000 ft, 5.xii.1906 (Newcome) (slide no. 8213, Clarke). (BMNH)."
11151,11151,"Lectotype ♂, RUSSIAN FEDERATION: Amur Oblast ('Amoer-rivier'), 19.vi.[1877] (Hedemann) (slide no. 3402, Diakonoff), designated by Sattler 1962b: 331. (RMNH, Leiden)."
11153,11153,"Syntypes, 5 ♂, 1 ♀, AUSTRIA: Vienna district, Rodaun, Tivoli, Laaerwäldchen, vi, vii. (unspecified; Fischer von Röslerstamm). (Not traced)."
11155,11155,"Holotype, unspecified sex, BRITISH ISLES: England, Durham, Darlington (Eales). (Not traced ?)."
11156,11156,"Lectotype ♂, SWITZERLAND: Valais ('Wallis') (Anderegg) (slide no. 7073), designated by Sattler 1962b: 327. (BMNH)."
11157,11157,"Type species: Zelosyne poecilosoma Walsingham, 1911, Biologia cent.-am. (Zool.) Lepid.-Heterocera 4: 51, text-fig. 13, pl. 2, fig. 11, by original designation."
11281,11281,"Holotype. [Italy] ♂; L'Aquila, NP Gran Sasso, ex Miniera di Lignite; 1750 m; 14-15 Jul 2010; [genitalia slide number] GEL 1153♂, P. Huemer; P. Huemer leg; TLMF."
11282,11282,"Holotype. [Greece] ♂; Ioannina, Psorovouni NE, Vradheto; 1750 m; 4 Aug 2012; [genitalia slide number] GEL 1209♂, P. Huemer; C. Wieser leg; LMK."
11283,11283,"Holotype [Iran] ♂; Khusestan, Yassudi, Sisakht; 2250 m; 13-14 Jun 1972; [genitalia slide number] 73/17, O. Bidzilya; G. Ebert and H. Falkner leg; SMNK."
11284,11284,"Holotype [Pakistan] ♂; 80 km NW v. Quetta; 2100 m; 15 May 1965; [genitalia slide number] 45/22, O. Bidzilya; F. Kasy and E. Vartian leg.; NHMV."
11285,11285,"Holotype [Afghanistan] ♀; Pol-i-Charchi, 18 km östl. Kabul; 1700 m, 25 Jun -3 Jul 1966; H. Amsel leg.; SMNK."
11286,11286,"Holotype [Tajikistan] ♂; W-Pamir mts, 37°00'55""N, 72°34'32""E, Pijanj/Pamir River by Zugvand village; 2810 m; 25 Jul 2013; [genitalia slide number] 152/16, O. Bidzilya; K. Nupponen & R. Haverinen leg.; NUPP."
11287,11287,"Holotype [Russia] ♂; Altai, Kosh-Agatch distr., Ukok plateau; 2200 m; 19 Jul 2001; Bidzilya leg.; ZMKU."
11288,11288,"Holotype. Italy; ♂; prov. Torino, Parco Naturale N Orsiera - Rocciavrè, Fenestrelle, ca. 0.7 km NE Pequerel; 45°3'6""N, 7°4'16""E; 1820 m; 29 Jun. 2019; leg. P. Huemer; [Barcode identification number] TLMF Lep 27447; [genitalia slide number] GEL 1299 ♂ P. Huemer; coll. TLMF."
11289,11289,"Holotype ♀, Botanical Garden, Mt. Liupan, Ningxia Hui Autonomous Region, 1900 m, 30.vi.2007, coll. Xinpu Wang (gen. slide no. L14034) (NKU)."
11290,11290,"Holotype ♂, Mt. Luya, Ningwu County, Shanxi Province, 1450 m, 24.vii.2011, coll. Shulian and Jiayu Liu (gen. slide no. L13030) (NKU)."
11291,11291,"Holotype ♂, Yuanyichang, Zhongning County, Ningxia Hui Autonomous Region, 17.vii.1993, 1170 m, coll. Houhun Li (gen. slide no. L07058) (NKU)."
11292,11292,"Holotype ♂, Shapotou, Zhongwei County, Ningxia Hui Autonomous Region, 1200 m, 10.viii.2000, coll. Houhun Li and Shuxia Wang (gen. slide no. L06088) (NKU)."
11293,11293,"Holotype ♂, Huangjijuan, Yanchi County, Ningxia Hui Autonomous Region, 17.vi.2014, coll. Houhun Li, Wei Guan and Meiqing Yang (gen. slide no. L13074) (NKU)."
11294,11294,"Holotype ♂, Erdaohu, Habahu, Yanchi County, Ningxia Hui Autonomous Region, 20.vii.2013, 1397 m (gen. slide no. L13097) (NKU)."
11295,11295,"Holotype ♂, Botanical Garden, Mt. Liupan, Ningxia Hui Autonomous Region, 1900 m, 30.vi.2007 (gen. slide no. L07045) (NKU)."
11296,11296,"Holotype ♂, Suyukou, Mt. Helan, Ningxia Hui Autonomous Region, 2000 m, 10.viii.2005, coll. Xinpu Wang et al. (gen. slide no. 125/08) (NKU)."
11297,11297,"Holotype ♂, Manghe Macaques National Nature Reserve, Yangcheng County, Shanxi Province, 3.viii.2013, coll. Shulian Hao and Yanjun Fan (gen. slide no. L14058) (NKU)."
11298,11298,"Holotype: Japan - Kyushu • 1 ♂, Fukuoka Pref., Kyushu Univ. Ito Campus, Nishi-ku; 7 Aug. 2017; S. Yagi, T. Hirowatari, K. M. M. Kyaw & C. Tsuji leg.; case on Rhaphiolepis indica (case made from flower bud of Elaeocarpus zollingeri); 19 Aug. 2017 em.; gen. slide no. KM-88; in ELKU."
11299,11299,"Holotype: Japan - Ryukyu • 1 ♂; Okinawa Pref., Kunigami vill., Ookunirindo; 26, 27 May. 2000; T. Mano leg.; gen. slide no. KM-100; in OPU."
11314,11314,"Holotype: ♂, Ban Tha, Xiengkhouang Prov., 19°44'50''N, 103°37'28''E, 29 vi 2017, Bae et al., genital (gen.) slide no. CIS-6791."
11315,11315,"Holotype: ♂: USA, Florida, Hillsborough Co., Tampa, E. Columbus & 62 St., 27.9670, -82.3853, ex L. leucocephala leaves, 8.i.2017, eclosed 27.i.2017, J. Hayden, E17-66 (FSCA) (reared, not dissected)."
11316,11316,"Holotype: ♀: Russia, Altai Republic | Kosh-Agach Distr. | Kurai env. (15 km SW) | Dzhangyskol lake (or | SALAGANA lake) | 50°10'49""N; 87°44'19""E | coniferous forest/steppe | 24.-25.vi.2015, 1830 m | Jan Šumpich leg.' | ‘Photo / | Gen. prep. | J. Šumpich | 18/419' | ‘HOLOTYPUS ♀ | Sophronia salaganella | Šumpich & Bidzilya, 2018' [red label] (NMPC)."
11318,11318,"Type species: Gelechia acanthopis Meyrick, 1932."
11319,11319,"Holotype: ♂ (USNMENT01328585, 04-SRNP-56459, USNM slide # 146544), Costa Rica, Area de Conservacion Guanacaste (ACG), Guanacaste Province, Sector Pitilla, Sendero Nacho, 710m, 10.98445, - 85.42481, 26 Nov 2004, leg. Calixto Moraga, ex. Machaerium floribundum."
11321,11321,"Holotype: ♀: North-East Madagascar, near Maroantsetra, Ambodivoangy forest, 23-27 iii 1952, P. Viette leg.; genitalia: prep. J. Minet no. 1665."
11323,11323,"Holotype: ♀: North Madagascar, Tsaratanana massif, trail from Mangindrano to Maromokotra, north of the 2362 m high peak, alt. 2,310 m, 9-12 xi 1966; Tsaratanana expedition (xi 1966), camp no. 2, P. Griveaud, P. Soga, P. Viette and D. Wintrebert leg.; genitalia prep. P. Viette no. 5699."
11325,11325,"Holotype: ♂, Ecuador, Las Pampas, Dez. 1981, leg. Onore (gen. slide 206/21, O. Bidzilya) (SMNK). Paratypes: 1 ♂, 1 ♀, Ecuador, Once de Noviembre, Catopaxi 3000 m, ii.1981(Onore) (gen. slide 212/21♀; 218/21♂ O. Bidzilya) (SMNK)."
11326,11326,"Holotype: ♂, Italy, prov. Trento, Brenta Group, Grostè 2635 m BIOMITI 8 UTM 647044, 5118138, 21.VIII.2020: Timossi G. legit,, genitalia slide number 1865 TG (coll. TG MSNVe)."
11327,11327,"Type species: Tawaya flaventia Pomomarenko, M. Omelko & N. Omelko, 2021."
11328,11328,"Holotype: ♂, Borneo, E Malaysia, state of Sabah, 9 km NNW Keningau, 28.02.2018 (leg. M. Omelko)."
11329,11329,"Holotype: ♂, Borneo, E Malaysia, state of Sabah, 24 km N Tawau, 21.08.2019 (leg. M. Omelko)."
11330,11330,"Holotype: ♂, Borneo, E Malaysia, state of Sabah, 24 km N Tawau, 29.08.2019 (leg. M. Omelko); GS 157 (♂) MP."
11331,11331,"Holotype: ♂, Borneo, E Malaysia, state of Sabah, 24 km N Tawau, 18.08.2019 (leg. M. Omelko). Paratypes: 5♂, 5♀, same locality, 17.08-05.09.2019 (leg. M. Omelko); GS 154 (♂), 158 (♀) MP."
11332,11332,"Holotype: ♀, Wonteo, Dongmyeon, Hongcheon, Gangwon Prov., 24.vii.2020 (larva collected on 9 vii 2020 from Juglans mandshurica, leg. UH Heo, gen. slide no. CIS-8152, deposited in NIBR."
11333,11333,"Holotype: ♂, Naju, Naju Forest Res. Institute, Jeonnam Prov., 9.vi.2019, gen. slide no. CIS-8150, deposited in NIBR." 
11334,11334,"Holotype: JAPAN: Okinawa Pref.: 1♂, [Iriomotejima], Komi, Taketomi, 8 vii 2017 larva, T. Hirowatari, S. Yagi, K.M.M.Kyaw, Host: Lumnitzera racemosa, 30 vii 2017 em., KM-92, in ELKU."
11335,11335,"Holotype: ♂, Yunnan Province: Nankang Management Station (24.82°N, 98.78°E), Baoshan City, 2009 m, 9.viii.2014, coll. Kaijian Teng and Xia Bai, genitalia slide No. ZML19302."
11336,11336,"Holotype: ♂, Yunnan Province: Nanla River (21.59°N, 101.58°E), Bubang Town, Mengla County, 652 m, 12.vii.2013, coll. Shurong Liu, Yuqi Wang and Kaijian Teng, genitalia slide No. ZML19287."
11337,11337,"Holotype: ♂, Yunnan Province: Mt. Xiaohei (24.52°N, 98.84°E), Longling County, 1974 m, 27.vii.2015, coll. Kaijian Teng and Xia Bai, genitalia slide No. ZML19288."
11338,11338,"Holotype: ♂, Namibia, Mile 46, 18°18'S 19°15'E, 24-26.iii.2003, leg. W. Mey (MfN)."
11339,11339,"Holotype: ♂, South Africa, Tvl., Saartjiesnek SE, 26°46'27°54', 2.iii.1982 (Scholts) | Bred from Aecidium flower galls on Acacia karoo (gen. slide 39/15, O. Bidzilya) (TMSA)."
11342,11342,"Holotype: ♀, Musée Du Congo, Uele, Ekwangatana, 12.iv.1932, J. Vrydagh; R. Det. C 4409; M 5471, gen. slide no. CIS-7141/Park."
11344,11344,"Holotype: ♂, Italy, prov. Belluno, PNDB, Feltre, rif. Dal Piaz, Monte Vette, 49.090217, Megacraspedus laseni (Gelechiidae) 11.844197;1990 m s.l.m.; 15.VII.2018; leg. G. Timossi; barcode identification number TLMF Lep 27088; genitalia slide number 1691 ♂ Timossi G., MSNVe."
11346,11346,"Holotype: ♂, PANAMA, Prov.[incia] Veraguas, P.[arque] Nac.[ional] Santa Fe, Alto de Piedra Lodge, 900m.a.s.l., 21.i.2017, Mercury Vapor Light, P. Corro and S. Tarakanov (MIUP, holotype number: ♂ gen. slide GL2015) (PCMENT)."
11347,11347,"Holotype: ♂, Panama, prov. Herrera, Sarigua NP, 9.ii.2020, mercury (P. Corro, S. Tarakanov, O. Bidzilya) (ZMKU)."
11348,11348,"Holotype: ♂, Panama, prov. Herrera, Sarigua NP, 9.ii.2020, at light (P. Corro, S. Tarakanov, O. Bidzilya) (ZMKU)."
11349,11349,"Holotype ♂, VIETNAM: Bac Kan Prov.: Ba Be Nat. Park, 26-28 vii 2006, leg. Park, Chae & Cuong, gen. slide no. CIS-6323, in NIBR"
11350,11350,"Holotype ♂, VIETNAM: Ninh Binh Prov.: Cuc Phuong Nat. Park, 450 m, 14 vi 2004, leg. KT Park & N Cuong, gen. slide no.CIS-6680, in NIBR."
11351,11351,"Holotype ♂, VIETNAM: Bac Kan Prov.: Ba Be Nat. Park, 26-28 vii 2006, leg. Park, Chae & Cuong, gen. slide no. CIS-6284, in NIBR."
11352,11352,"Holotype ♂, VIETNAM: Ninh Binh Prov.: Doi Vau Vill. (20°19'N 105°36'E), Cuc Phuong, 135 m, 10-16 ix 2013, leg. JB Heppner, gen. slide no. nklep054, in NIBR."
11353,11353,"Holotype ♂, VIETNAM: Vinh Phuc Prov.: Tam Dao. Nat. Park, 900 m, 09 vii 2003, leg. KT Park, gen. slide no. CIS-6281, in NIBR."
11354,11354,"Holotype ♂, VIETNAM: Vinh Phuc Prov.: Tam Dao Nat. Park, 950 m, 01 viii 2006, leg. Park, Chae & Cuong, gen. slide no. nklep028, in NIBR."
11355,11355,"Holotype ♂, VIETNAM: Vinh Phuc Prov.: Tam Dao Nat. Park, 950 m, 26 iv 2006, leg. Park, Kim & Kang, gen. slide no. CIS-6675, in NIBR."
11356,11356,"Holotype ♂, VIETNAM: Vinh Phuc Prov.: Tam Dao Nat. Park, 950 m, 24 v 2007, leg. KT Park, gen. slide no. CIS-6277."
11357,11357,"Holotype ♂, VIETNAM: Ninh Binh Prov.: Cuc Phuong Nat. Park, 200 m, 23 iv 2006, leg. Park, Kim & Kang, gen. slide no. CIS-6307."
11358,11358,"Holotype ♂, VIETNAM: Vinh Phuc Prov.: Tam Dao Nat. Park, 950 m, 26 iv 2006, leg. Park, Kim & Kang, gen. slide no. nklep023."
11359,11359,"Holotype ♂, VIETNAM: Ninh Binh Prov.: Cuc Phuong Nat. Park, 200 m, 23 iv 2006, leg. Park, Kim & Kang, gen. slide no. nklep003, in NIBR."
